CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,ADDRESS WITH GEOCODE
2020137973,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/21/20,10:28 AM,10,2020,RESOL,N,10/23/20,10,2020,2,6327 Brookside Plz,64113,Morningside,Jackson,6,Metro,256229,39.012557,-94.590153,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137973,,"6327 Brookside Plz64113
(39.012557, -94.590153)"
2020137970,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/21/20,10:26 AM,10,2020,RESOL,N,10/23/20,10,2020,2,2600 E Gregory Blvd,64132,Self Help Neighborhood Council,Jackson,5,Metro,3087,38.998287,-94.556528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137970,,"2600 E Gregory Blvd64132
(38.998287, -94.556528)"
2020136696,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,3:23 PM,10,2020,RESOL,N,10/23/20,10,2020,7,1800 E Front St,64120,Northeast Industrial District,Jackson,4,Central,39029,39.119999,-94.563158,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136696,,"1800 E Front St64120
(39.119999, -94.563158)"
2020135111,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/13/20,3:14 PM,10,2020,RESOL,Y,10/23/20,10,2020,10,8002 N Oak Trfy,64118,Jefferson Highlands,Clay,2,North,255495,39.239613,-94.576869,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135111,,"8002 N Oak Trfy64118
(39.239613, -94.576869)"
2020131594,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/5/20,12:53 PM,10,2020,RESOL,Y,10/23/20,10,2020,18,775 N Brasilia Ave,64153,KCI & 2nd Creek,Platte,2,North,171764,39.310228,-94.714144,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020131594,,"775 N Brasilia Ave64153
(39.310228, -94.714144)"
2020137683,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/20/20,2:44 PM,10,2020,RESOL,N,10/23/20,10,2020,3,408 NW Englewood Rd,64118,Tanglewood And Regency North,Clay,2,North,96982,39.197522,-94.588597,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137683,,"408 NW Englewood Rd64118
(39.197522, -94.588597)"
2020137544,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/20/20,11:21 AM,10,2020,RESOL,N,10/23/20,10,2020,3,605 W 47th St,64112,Country Club Plaza,Jackson,4,Central,142323,39.042052,-94.594086,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137544,,"605 W 47th St64112
(39.042052, -94.594086)"
2020137529,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/20/20,11:02 AM,10,2020,RESOL,N,10/23/20,10,2020,3,3100 Broadway Blvd,64111,Valentine,Jackson,4,Central,129244,39.07067,-94.590632,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137529,,"3100 Broadway Blvd64111
(39.07067, -94.590632)"
2020137303,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,4:38 PM,10,2020,RESOL,N,10/23/20,10,2020,4,4900 Pittman Rd,64133,Stayton Meadows,Jackson,3,East,50113,39.034401,-94.463372,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137303,,"4900 Pittman Rd64133
(39.034401, -94.463372)"
2020137115,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,1:09 PM,10,2020,RESOL,N,10/23/20,10,2020,4,11202 N Ambassador Dr,64153,KCI & 2nd Creek,Platte,2,North,171772,39.297205,-94.682137,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137115,,"11202 N Ambassador Dr64153
(39.297205, -94.682137)"
2020136986,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,10:06 AM,10,2020,RESOL,N,10/23/20,10,2020,4,7100 NE Parvin Rd,64117,Winnetonka,Clay,1,Shoal Creek,75294,39.169442,-94.496472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136986,,"7100 NE Parvin Rd64117
(39.169442, -94.496472)"
2020136957,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,9:32 AM,10,2020,RESOL,N,10/23/20,10,2020,4,1700 E 18th St,64108,18th And Vine And Downtown East,Jackson,3,Central,225904,39.091421,-94.561564,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136957,,"1700 E 18th St64108
(39.091421, -94.561564)"
2020136886,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,8:12 AM,10,2020,RESOL,N,10/23/20,10,2020,4,3314 E 12th St,64127,Lykins,Jackson,3,East,10834,39.09883,-94.542643,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136886,,"3314 E 12th St64127
(39.09883, -94.542643)"
2020136824,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/17/20,10:08 PM,10,2020,RESOL,N,10/23/20,10,2020,6,509 NW Barry Rd,64118,Jefferson Highlands,Clay,2,North,92426,39.24442,-94.58811,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136824,,"509 NW Barry Rd64118
(39.24442, -94.58811)"
2020136761,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,5:59 PM,10,2020,RESOL,N,10/23/20,10,2020,7,10901 Holmes Rd,64131,Red Bridge North,Jackson,6,South,220181,38.929428,-94.582723,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136761,,"10901 Holmes Rd64131
(38.929428, -94.582723)"
2020138705,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/23/20,8:24 AM,10,2020,OPEN,N,,,,,11730 N Ambassador Dr,64153,KCI & 2nd Creek,Platte,2,North,235656,39.306546,-94.682623,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020138705,0,"11730 N Ambassador Dr64153
(39.306546, -94.682623)"
2020138702,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/23/20,8:19 AM,10,2020,OPEN,N,,,,,1800 Genessee St,64102,,Jackson,4,Central,263711,39.091943,-94.605854,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020138702,0,"1800 Genessee St64102
(39.091943, -94.605854)"
2020138459,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/22/20,12:23 PM,10,2020,OPEN,N,,,,,6120 St John Ave,64123,North Indian Mound,Jackson,4,East,45823,39.112404,-94.509701,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020138459,0,"6120 St John Ave64123
(39.112404, -94.509701)"
2020096528,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/15/20,8:54 AM,7,2020,OPEN,Y,,,,,4001 Mill St,64111,Old Westport,Jackson,4,Central,263327,39.054339,-94.59454,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020096528,90,"4001 Mill St64111
(39.054339, -94.59454)"
2020136774,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,8:12 PM,10,2020,RESOL,N,10/22/20,10,2020,6,330 W 8th St,64105,CBD Downtown,Jackson,4,Central,258715,39.104926,-94.586778,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136774,,"330 W 8th St64105
(39.104926, -94.586778)"
2020136745,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,4:44 PM,10,2020,RESOL,N,10/22/20,10,2020,6,14831 E US 40 Hwy,64136,Country Valley-Hawthorn Square,Jackson,5,East,207414,39.034569,-94.404274,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136745,,"14831 E US 40 Hwy64136
(39.034569, -94.404274)"
2020136534,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,11:43 AM,10,2020,RESOL,N,10/22/20,10,2020,6,5330 NW 64th St,64151,Hawthorne And Picture Hills,Platte,2,North,254557,39.211484,-94.641901,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136534,,"5330 NW 64th St64151
(39.211484, -94.641901)"
2020136346,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,8:16 PM,10,2020,RESOL,N,10/22/20,10,2020,7,3205 Main St,64111,Broadway Gillham,Jackson,4,Central,127624,39.068862,-94.584694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136346,,"3205 Main St64111
(39.068862, -94.584694)"
2020135980,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,10:00 AM,10,2020,RESOL,N,10/22/20,10,2020,7,5910 NW Prairie View Rd,64151,Parkdale And Walden,Platte,2,North,166596,39.202407,-94.631129,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135980,,"5910 NW Prairie View Rd64151
(39.202407, -94.631129)"
2020137968,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/21/20,10:25 AM,10,2020,OPEN,N,,,,,12600 NE 40th St,64161,Birmingham Bottoms,Clay,1,Shoal Creek,262607,39.167253,-94.428933,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137968,0,"12600 NE 40th St64161
(39.167253, -94.428933)"
2020137658,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/20/20,2:07 PM,10,2020,RESOL,N,10/22/20,10,2020,2,50 E 13th St,64106,CBD Downtown,Jackson,4,Central,258364,39.099228,-94.582683,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137658,,"50 E 13th St64106
(39.099228, -94.582683)"
2020137213,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,2:36 PM,10,2020,RESOL,N,10/22/20,10,2020,3,3118 Main St,64111,Broadway Gillham,Jackson,4,Central,127751,39.070286,-94.585911,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137213,,"3118 Main St64111
(39.070286, -94.585911)"
2020099835,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,12:53 PM,7,2020,OPEN,Y,,,,,11290 Holmes Rd,64131,Red Bridge South,Jackson,6,South,155549,38.921593,-94.584173,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099835,90,"11290 Holmes Rd64131
(38.921593, -94.584173)"
2020135006,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/13/20,1:03 PM,10,2020,RESOL,Y,10/21/20,10,2020,8,5004 NE 45th Ter,64117,Winnwood Gardens,Clay,1,Shoal Creek,75568,39.176635,-94.520734,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135006,,"5004 NE 45th Ter64117
(39.176635, -94.520734)"
2020134612,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/12/20,3:44 PM,10,2020,RESOL,Y,10/21/20,10,2020,9,11601 E US 40 Hwy,64133,Sterling Acres,Jackson,3,East,261889,39.045123,-94.442904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020134612,,"11601 E US 40 Hwy64133
(39.045123, -94.442904)"
2020133500,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/9/20,7:22 AM,10,2020,OPEN,Y,,,,,5600 N Brighton Ave,64119,Foxwoods-Carriage Hills,Clay,1,Shoal Creek,90043,39.196326,-94.523138,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020133500,0,"5600 N Brighton Ave64119
(39.196326, -94.523138)"
2020137977,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/21/20,10:30 AM,10,2020,OPEN,N,,,,,5363 E Bannister Rd,64137,Fairlane,Jackson,5,South,235570,38.952678,-94.527681,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137977,0,"5363 E Bannister Rd64137
(38.952678, -94.527681)"
2020137319,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,5:16 PM,10,2020,RESOL,N,10/20/20,10,2020,1,4801 E Linwood Blvd FL 3,64128,Boulevard Village,Jackson,3,East,23271,39.063677,-94.527741,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137319,,"4801 E Linwood Blvd64128
(39.063677, -94.527741)"
2020136666,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,2:29 PM,10,2020,RESOL,N,10/20/20,10,2020,4,8406 Wornall Rd A-E,64114,West Waldo,Jackson,6,Metro,121241,38.975349,-94.595772,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136666,,"8406 Wornall Rd
A-E 64114
(38.975349, -94.595772)"
2020136561,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,12:37 PM,10,2020,RESOL,N,10/20/20,10,2020,4,303 Westport Rd,64111,Old Westport,Jackson,4,Central,132724,39.053582,-94.5892,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136561,,"303 Westport Rd64111
(39.053582, -94.5892)"
2020136537,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,11:46 AM,10,2020,RESOL,N,10/20/20,10,2020,4,8900 NW Skyview Ave,64154,Coves North,Platte,2,North,245853,39.256246,-94.652151,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136537,,"8900 NW Skyview Ave64154
(39.256246, -94.652151)"
2020136374,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/16/20,8:17 AM,10,2020,RESOL,N,10/20/20,10,2020,4,3801 Blue Pkwy,64130,Mount Cleveland,Jackson,5,Metro,35470,39.035337,-94.540092,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136374,,"3801 Blue Pkwy64130
(39.035337, -94.540092)"
2020136174,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,2:05 PM,10,2020,RESOL,N,10/20/20,10,2020,5,527 E Red Bridge Rd,64131,Red Bridge South,Jackson,6,South,214340,38.924519,-94.585357,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136174,,"527 E Red Bridge Rd64131
(38.924519, -94.585357)"
2020133501,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/9/20,7:24 AM,10,2020,RESOL,Y,10/20/20,10,2020,11,5510 E Truman Rd,64127,West Blue Valley,Jackson,3,East,9020,39.094948,-94.517878,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020133501,,"5510 E Truman Rd64127
(39.094948, -94.517878)"
2020131420,TWIR,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/5/20,9:30 AM,10,2020,RESOL,Y,10/20/20,10,2020,15,4742 Pennsylvania Ave,64112,Country Club Plaza,Jackson,4,Central,142314,39.040802,-94.594206,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020131420,,"4742 Pennsylvania Ave64112
(39.040802, -94.594206)"
2020131037,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/2/20,12:19 PM,10,2020,RESOL,Y,10/20/20,10,2020,18,3832 Main St,64111,Hanover Place,Jackson,4,Central,132312,39.057173,-94.586494,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020131037,,"3832 Main St64111
(39.057173, -94.586494)"
2020127553,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/23/20,2:26 PM,9,2020,RESOL,Y,10/20/20,10,2020,27,7000 NW 83rd St,64152,Platte Ridge,Platte,2,North,251969,39.24447,-94.661392,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020127553,,"7000 NW 83rd St64152
(39.24447, -94.661392)"
2020127511,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/23/20,1:40 PM,9,2020,RESOL,Y,10/20/20,10,2020,27,154 N Tokyo St,64163,KCI & 2nd Creek,Platte,2,North,229834,39.317564,-94.722633,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020127511,,"154 N Tokyo St64163
(39.317564, -94.722633)"
2020126662,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/22/20,8:50 AM,9,2020,RESOL,Y,10/20/20,10,2020,28,5520 N Antioch Rd,64118,Davidson,Clay,1,Shoal Creek,210586,39.19362,-94.549442,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020126662,,"5520 N Antioch Rd64118
(39.19362, -94.549442)"
2020126514,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/21/20,4:42 PM,9,2020,RESOL,Y,10/20/20,10,2020,29,9769 N Cedar Ave,64157,Shoal Creek,Clay,1,Shoal Creek,235088,39.269078,-94.45255,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020126514,,"9769 N Cedar Ave64157
(39.269078, -94.45255)"
2020126455,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/21/20,3:41 PM,9,2020,RESOL,Y,10/20/20,10,2020,29,1215 Emanuel Cleaver II Blvd,64110,Park Central-Research Park,Jackson,5,Metro,250789,39.041009,-94.571247,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020126455,,"1215 Emanuel Cleaver II Blvd64110
(39.041009, -94.571247)"
2020125759,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/18/20,4:53 PM,9,2020,RESOL,Y,10/20/20,10,2020,32,14306 E US 40 Hwy,64136,Little Blue,Jackson,5,East,62736,39.03587,-94.411397,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020125759,,"14306 E US 40 Hwy64136
(39.03587, -94.411397)"
2020125014,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/17/20,11:30 AM,9,2020,RESOL,Y,10/20/20,10,2020,33,4820 N Oak Trfy,64118,Davidson,Clay,1,North,238640,39.182577,-94.578472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020125014,,"4820 N Oak Trfy64118
(39.182577, -94.578472)"
2020124298,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/16/20,10:32 AM,9,2020,RESOL,Y,10/20/20,10,2020,34,2801 Southwest Blvd,64108,Westside South,Jackson,4,Central,282004,39.076979,-94.601242,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020124298,,"2801 Southwest Blvd64108
(39.076979, -94.601242)"
2020123814,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,9/15/20,1:08 PM,9,2020,RESOL,Y,10/20/20,10,2020,35,8929 Wornall Rd,64114,Boone Hills,Jackson,6,Metro,150126,38.965586,-94.594864,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020123814,,"8929 Wornall Rd64114
(38.965586, -94.594864)"
2020136148,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,1:41 PM,10,2020,RESOL,N,10/20/20,10,2020,5,7007 Longview Rd,64134,Crossgates,Jackson,6,South,74450,38.914937,-94.510015,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136148,,"7007 Longview Rd64134
(38.914937, -94.510015)"
2020136114,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,12:52 PM,10,2020,RESOL,N,10/20/20,10,2020,5,400 E Red Bridge Rd STE 119,64131,Red Bridge North,Jackson,6,South,154817,38.92657,-94.587179,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136114,,"400 E Red Bridge Rd64131
(38.92657, -94.587179)"
2020135969,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,9:51 AM,10,2020,RESOL,N,10/20/20,10,2020,5,1014 Westport Rd A,64111,Volker,Jackson,4,Central,131483,39.050682,-94.598833,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135969,,"1014 Westport Rd
A 64111
(39.050682, -94.598833)"
2020135959,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/15/20,9:48 AM,10,2020,RESOL,N,10/20/20,10,2020,5,11822 Holmes Rd,64131,Red Bridge South,Jackson,6,South,156888,38.912503,-94.58557,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135959,,"11822 Holmes Rd64131
(38.912503, -94.58557)"
2020135441,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/14/20,11:01 AM,10,2020,RESOL,N,10/20/20,10,2020,6,2600 E Gregory Blvd,64132,Self Help Neighborhood Council,Jackson,5,Metro,3087,38.998287,-94.556528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135441,,"2600 E Gregory Blvd64132
(38.998287, -94.556528)"
2020135263,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/14/20,7:53 AM,10,2020,RESOL,N,10/20/20,10,2020,6,8701 Elmwood Ave,64132,Sechrest,Jackson,5,South,261965,38.966979,-94.533547,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020135263,,"8701 Elmwood Ave64132
(38.966979, -94.533547)"
2020134472,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/12/20,1:28 PM,10,2020,RESOL,Y,10/20/20,10,2020,8,4110 Pennsylvania Ave,64111,Old Westport,Jackson,4,Central,263334,39.052216,-94.591364,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020134472,,"4110 Pennsylvania Ave64111
(39.052216, -94.591364)"
2020137681,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/20/20,2:43 PM,10,2020,DUP,N,10/20/20,10,2020,0,1727 Brooklyn Ave,64127,18th And Vine And Downtown East,Jackson,3,Central,12933,39.091483,-94.556056,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137681,,"1727 Brooklyn Ave64127
(39.091483, -94.556056)"
2020137332,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,6:10 PM,10,2020,OPEN,N,,,,,1723 Brooklyn Ave,64127,18th And Vine And Downtown East,Jackson,3,Central,12933,39.091483,-94.556056,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137332,0,"1723 Brooklyn Ave64127
(39.091483, -94.556056)"
2020137256,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/19/20,3:31 PM,10,2020,RESOL,N,10/19/20,10,2020,0,3832 Main St,64111,Hanover Place,Jackson,4,Central,132312,39.057173,-94.586494,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020137256,,"3832 Main St64111
(39.057173, -94.586494)"
2020098859,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,8:34 AM,7,2020,OPEN,Y,,,,,6125 Equitable Rd,64120,,Jackson,4,East,38365,39.136529,-94.509289,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098859,90,"6125 Equitable Rd64120
(39.136529, -94.509289)"
2020136782,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/17/20,12:47 AM,10,2020,RESOL,N,10/19/20,10,2020,2,600 W 48th St,64112,Country Club Plaza,Jackson,4,Central,142314,39.040802,-94.594206,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136782,,"600 W 48th St64112
(39.040802, -94.594206)"
2020136781,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/17/20,12:43 AM,10,2020,RESOL,N,10/19/20,10,2020,2,600 W 48th St,64112,Country Club Plaza,Jackson,4,Central,142314,39.040802,-94.594206,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136781,,"600 W 48th St64112
(39.040802, -94.594206)"
2020136780,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,10/17/20,12:02 AM,10,2020,DUP,N,10/19/20,10,2020,2,600 W 48th St,64112,Country Club Plaza,Jackson,4,Central,142314,39.040802,-94.594206,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020136780,,"600 W 48th St64112
(39.040802, -94.594206)"
2020096309,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/14/20,3:30 PM,7,2020,OPEN,Y,,,,,4742 Pennsylvania Ave,64112,Country Club Plaza,Jackson,4,Central,142314,39.040802,-94.594206,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020096309,90,"4742 Pennsylvania Ave64112
(39.040802, -94.594206)"
